airline,airport,type,block,n,airline_airport
AA,OAK,Departure,2017-01-01T12:31:00Z,121,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T12:41:00Z,52,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T12:51:00Z,12,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T13:01:00Z,7,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T13:11:00Z,4,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T13:21:00Z,2,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T13:31:00Z,2,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T13:41:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T13:51:00Z,2,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T14:01:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T14:31:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T14:41:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T14:51:00Z,3,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T15:51:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T16:01:00Z,3,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T16:11:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T16:41:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T17:01:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T19:01:00Z,90,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T19:11:00Z,164,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T19:21:00Z,32,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T19:31:00Z,8,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T19:41:00Z,10,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T20:01:00Z,6,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T20:11:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T20:31:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T20:41:00Z,4,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T21:01:00Z,1,American / Oakland International Airport (OAK)
AA,OAK,Departure,2017-01-01T21:21:00Z,1,American / Oakland International Airport (OAK)
AA,ORD,Arrival,2017-01-01T00:01:00Z,-241,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T00:11:00Z,-254,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T00:21:00Z,-144,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T00:31:00Z,-102,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T00:41:00Z,-56,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T00:51:00Z,-40,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T01:01:00Z,-51,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T01:11:00Z,-27,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T01:21:00Z,-22,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T01:31:00Z,-19,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T01:41:00Z,-20,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T01:51:00Z,-13,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T02:01:00Z,-14,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T02:11:00Z,-10,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T02:21:00Z,-5,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T02:31:00Z,-6,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T02:41:00Z,-5,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T02:51:00Z,-7,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T03:01:00Z,-5,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T03:11:00Z,-2,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T03:21:00Z,-4,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T03:31:00Z,-4,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T03:41:00Z,-1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T03:51:00Z,-4,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T04:01:00Z,-8,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T04:11:00Z,-33,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T04:21:00Z,-91,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T04:31:00Z,-136,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T04:41:00Z,-92,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T04:51:00Z,-49,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T05:01:00Z,-40,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T05:11:00Z,-93,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T05:21:00Z,-239,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T05:31:00Z,-401,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T05:41:00Z,-459,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T05:51:00Z,-505,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T06:01:00Z,-480,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T06:11:00Z,-295,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T06:21:00Z,-200,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T06:31:00Z,-178,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T06:41:00Z,-126,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T06:51:00Z,-103,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T07:01:00Z,-230,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T07:11:00Z,-517,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T07:21:00Z,-816,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T07:31:00Z,-547,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T07:41:00Z,-270,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T07:51:00Z,-167,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T08:01:00Z,-182,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T08:11:00Z,-230,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T08:21:00Z,-339,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T08:31:00Z,-528,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T08:41:00Z,-897,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T08:51:00Z,-1221,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T09:01:00Z,-1077,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T09:11:00Z,-785,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T09:21:00Z,-348,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T09:31:00Z,-220,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T09:41:00Z,-181,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T09:51:00Z,-169,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T10:01:00Z,-202,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T10:11:00Z,-250,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T10:21:00Z,-612,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T10:31:00Z,-1336,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T10:41:00Z,-1418,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T10:51:00Z,-1049,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T11:01:00Z,-678,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T11:11:00Z,-473,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T11:21:00Z,-334,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T11:31:00Z,-278,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T11:41:00Z,-218,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T11:51:00Z,-375,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T12:01:00Z,-583,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T12:11:00Z,-785,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T12:21:00Z,-830,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T12:31:00Z,-750,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T12:41:00Z,-639,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T12:51:00Z,-565,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T13:01:00Z,-428,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T13:11:00Z,-359,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T13:21:00Z,-354,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T13:31:00Z,-464,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T13:41:00Z,-813,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T13:51:00Z,-1079,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T14:01:00Z,-991,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T14:11:00Z,-769,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T14:21:00Z,-513,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T14:31:00Z,-323,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T14:41:00Z,-315,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T14:51:00Z,-274,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T15:01:00Z,-285,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T15:11:00Z,-463,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T15:21:00Z,-544,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T15:31:00Z,-807,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T15:41:00Z,-1076,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T15:51:00Z,-1028,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T16:01:00Z,-813,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T16:11:00Z,-544,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T16:21:00Z,-365,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T16:31:00Z,-336,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T16:41:00Z,-381,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T16:51:00Z,-462,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T17:01:00Z,-699,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T17:11:00Z,-921,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T17:21:00Z,-1215,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T17:31:00Z,-1203,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T17:41:00Z,-856,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T17:51:00Z,-605,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T18:01:00Z,-470,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T18:11:00Z,-354,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T18:21:00Z,-309,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T18:31:00Z,-502,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T18:41:00Z,-722,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T18:51:00Z,-974,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T19:01:00Z,-1190,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T19:11:00Z,-1278,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T19:21:00Z,-803,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T19:31:00Z,-623,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T19:41:00Z,-484,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T19:51:00Z,-369,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T20:01:00Z,-400,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T20:11:00Z,-579,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T20:21:00Z,-718,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T20:31:00Z,-839,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T20:41:00Z,-1183,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T20:51:00Z,-1143,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T21:01:00Z,-752,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T21:11:00Z,-477,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T21:21:00Z,-404,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T21:31:00Z,-351,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T21:41:00Z,-353,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T21:51:00Z,-300,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T22:01:00Z,-272,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T22:11:00Z,-222,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T22:21:00Z,-286,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T22:31:00Z,-357,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T22:41:00Z,-318,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T22:51:00Z,-308,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T23:01:00Z,-239,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T23:11:00Z,-196,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T23:21:00Z,-173,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T23:31:00Z,-238,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T23:41:00Z,-221,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Arrival,2017-01-01T23:51:00Z,-223,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T00:01:00Z,11,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T00:11:00Z,6,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T00:21:00Z,6,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T00:31:00Z,4,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T00:41:00Z,6,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T00:51:00Z,1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T01:01:00Z,2,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T01:11:00Z,1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T01:21:00Z,2,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T01:51:00Z,2,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T02:01:00Z,1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T02:11:00Z,1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T02:21:00Z,1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T02:51:00Z,1,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T04:41:00Z,42,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T04:51:00Z,600,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T05:01:00Z,149,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T05:11:00Z,237,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T05:21:00Z,498,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T05:31:00Z,56,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T05:41:00Z,43,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T05:51:00Z,542,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T06:01:00Z,46,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T06:11:00Z,21,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T06:21:00Z,186,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T06:31:00Z,23,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T06:41:00Z,145,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T06:51:00Z,958,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T07:01:00Z,1809,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T07:11:00Z,1482,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T07:21:00Z,816,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T07:31:00Z,201,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T07:41:00Z,134,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T07:51:00Z,72,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T08:01:00Z,55,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T08:11:00Z,305,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T08:21:00Z,836,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T08:31:00Z,1338,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T08:41:00Z,1332,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T08:51:00Z,889,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T09:01:00Z,464,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T09:11:00Z,253,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T09:21:00Z,419,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T09:31:00Z,232,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T09:41:00Z,637,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T09:51:00Z,1245,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T10:01:00Z,1038,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T10:11:00Z,1281,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T10:21:00Z,1440,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T10:31:00Z,443,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T10:41:00Z,543,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T10:51:00Z,308,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T11:01:00Z,129,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T11:11:00Z,100,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T11:21:00Z,188,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T11:31:00Z,214,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T11:41:00Z,1007,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T11:51:00Z,1865,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T12:01:00Z,1307,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T12:11:00Z,1364,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T12:21:00Z,726,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T12:31:00Z,286,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T12:41:00Z,179,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T12:51:00Z,185,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T13:01:00Z,176,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T13:11:00Z,616,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T13:21:00Z,986,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T13:31:00Z,1307,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T13:41:00Z,952,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T13:51:00Z,616,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T14:01:00Z,420,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T14:11:00Z,257,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T14:21:00Z,398,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T14:31:00Z,183,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T14:41:00Z,207,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T14:51:00Z,1132,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T15:01:00Z,1210,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T15:11:00Z,755,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T15:21:00Z,624,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T15:31:00Z,363,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T15:41:00Z,283,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T15:51:00Z,292,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T16:01:00Z,254,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T16:11:00Z,170,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T16:21:00Z,271,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T16:31:00Z,572,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T16:41:00Z,688,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T16:51:00Z,1162,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T17:01:00Z,1116,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T17:11:00Z,1133,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T17:21:00Z,706,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T17:31:00Z,525,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T17:41:00Z,355,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T17:51:00Z,345,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T18:01:00Z,227,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T18:11:00Z,383,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T18:21:00Z,1302,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T18:31:00Z,1286,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T18:41:00Z,1497,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T18:51:00Z,948,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T19:01:00Z,479,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T19:11:00Z,322,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T19:21:00Z,339,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T19:31:00Z,240,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T19:41:00Z,184,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T19:51:00Z,448,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T20:01:00Z,1173,American / Chicago O'Hare International Airport (ORD)
AA,ORD,Departure,2017-01-01T20:11:00Z,1066,American / Chicago O'Hare International Airport (ORD)
